,station_name,station_lat,station_lng,Sat_inflow,Sat_outflow,Sun_inflow,Sun_outflow,Mon_inflow,Mon_outflow,Tues_inflow,Tues_outflow,Wed_inflow,Wed_outflow,Thur_inflow,Thur_outflow,Fri_inflow,Fri_outflow
2274,E 2 St & 2 Ave,40.725028,-73.990696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,Hanson Pl & Ashland Pl,40.685068,-73.977908,3.218576388888889,3.2397569444444443,4.8076388888888895,5.003472222222222,5.353298611111111,5.445833333333334,5.439409722222223,5.400520833333334,5.253993055555555,5.047569444444445,5.3571180555555555,5.226215277777778,3.7717013888888893,3.6460069444444447
2276,E 2 St & 2 Ave,40.725029,-73.990697,5.552083333333332,5.503645833333333,5.813368055555556,5.854340277777777,6.0265625,6.022222222222222,6.3875,6.381770833333333,6.164236111111111,6.1404513888888905,6.511979166666666,6.423090277777778,6.610069444444444,6.452256944444444
2277,W 70 St & Amsterdam Ave,40.77748,-73.982886,4.067881944444444,4.165972222222222,3.8239583333333336,3.7890625,3.9392361111111107,4.0296875000000005,3.834201388888889,4.159548611111112,3.8743055555555554,4.099652777777778,3.9602430555555554,4.33125,4.260416666666666,4.562326388888889
2278,34th Ave & Vernon Blvd,40.765354,-73.939863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,Kosciuszko St & Tompkins Ave,40.691282,-73.945241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,W 33 St & 7 Ave,40.7502,-73.990931,4.448090277777777,5.296527777777778,10.0796875,9.673784722222221,10.866493055555557,11.283506944444445,10.949479166666668,11.050868055555556,10.553125,10.786631944444444,10.689236111111109,10.657986111111112,5.762847222222223,5.84045138888889
2281,Greenwich Ave & 8 Ave,40.739017,-74.002638,5.381770833333334,5.416666666666668,6.915104166666667,6.771180555555556,7.6046875,7.505381944444444,7.319791666666666,7.176215277777778,6.992361111111112,6.774131944444444,7.678819444444444,7.505034722222223,6.453125,6.473263888888888
2282,E 43 St & 5 Ave,40.75412,-73.980251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,E 93 St & 2 Ave,40.782454,-73.948919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,Ditmars Blvd & 19 St,40.78145,-73.91833,0.9423611111111111,0.9119791666666665,0.7362847222222223,0.706076388888889,0.7940972222222222,0.7314236111111111,0.7361111111111112,0.7314236111111113,0.7243055555555556,0.7253472222222221,0.706076388888889,0.7392361111111111,1.0119791666666667,1.0699652777777777
2285,E 77 St & 3 Ave,40.773142,-73.958562,1.4979166666666668,1.5385416666666665,2.109201388888889,2.1694444444444443,2.4821180555555555,2.3651041666666663,2.446875,2.4715277777777773,2.3911458333333333,2.3979166666666667,2.3588541666666667,2.3203125,1.6307291666666666,1.681076388888889
2286,E 41 St & Madison Ave,40.752165,-73.979922,1.498263888888889,1.512152777777778,5.341493055555556,5.422395833333334,6.1671875,6.108680555555555,6.3727430555555555,6.295659722222222,6.104166666666667,6.0546875,5.323784722222222,5.254166666666666,2.0984374999999997,2.060243055555556
2287,Clinton St & Grand St,40.715595,-73.98703,7.080034722222223,6.9624999999999995,6.505034722222224,6.2892361111111095,6.110763888888889,6.012847222222223,6.003645833333334,6.0928819444444455,5.945486111111111,5.825,6.407465277777777,6.448958333333334,6.603472222222224,6.781944444444444
2288,E 93 St & 2 Ave,40.782454,-73.94892,1.1690972222222222,1.1975694444444445,1.5491319444444445,1.5039930555555554,1.6336805555555556,1.590277777777778,1.7774305555555554,1.620659722222222,1.6319444444444444,1.581597222222222,1.5774305555555557,1.512847222222222,1.34375,1.273263888888889
2289,Centre St & Worth St,40.714948,-74.002345,1.7458333333333333,1.5635416666666668,2.727777777777778,2.96875,3.1538194444444447,3.2140625000000003,3.173090277777778,3.174131944444445,3.052951388888889,2.972222222222222,3.3005208333333336,3.1512152777777778,2.6668402777777778,2.360069444444445
2290,Jackson Ave & 46 Rd,40.745247,-73.947332,0.7920138888888889,0.7708333333333331,0.7118055555555555,0.6625,0.6569444444444444,0.6725694444444444,0.6605902777777778,0.6918402777777777,0.7338541666666668,0.7074652777777778,0.7467013888888888,0.7430555555555555,1.1286458333333333,1.171701388888889
2291,Reade St & Broadway,40.714505,-74.005628,1.8461805555555555,1.7178819444444444,3.023958333333333,3.2994791666666665,3.404513888888889,3.457291666666667,3.326909722222222,3.397395833333334,3.2673611111111107,3.261979166666667,3.3230902777777778,3.2657986111111117,2.3838541666666666,2.2024305555555554
2292,N 11 St & Kent Ave,40.722482,-73.959219,1.8090277777777777,1.8307291666666667,1.1539930555555558,1.0689236111111111,1.1602430555555558,1.1039930555555555,1.0928819444444444,1.1267361111111112,1.254340277777778,1.2157986111111112,1.4230902777777779,1.3197916666666667,2.340104166666667,2.4006944444444445
2293,11 St & 43 Ave,40.751907,-73.947911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,E 66 St & Madison Ave,40.768008,-73.968452,1.2489583333333332,1.2461805555555554,1.1567708333333335,1.2114583333333333,1.2762152777777778,1.2913194444444445,1.2439236111111112,1.2345486111111112,1.2708333333333333,1.2581597222222223,1.1963541666666668,1.2614583333333333,1.5880208333333334,1.5078125
2295,27 Ave & 9 St,40.773983,-73.930913,0.37309027777777776,0.3651041666666666,0.4293402777777777,0.4059027777777777,0.4539930555555555,0.44461805555555545,0.4583333333333334,0.45868055555555554,0.4461805555555555,0.44114583333333335,0.39548611111111115,0.4543402777777777,0.46631944444444445,0.44687499999999997
2296,Union Ave & Wallabout St,40.700295,-73.950322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,E 59 St & Madison Ave,40.763505,-73.971092,2.0072916666666667,1.9276041666666666,3.5364583333333335,3.719444444444445,4.169791666666668,4.127951388888889,4.1376736111111105,4.1506944444444445,4.004340277777778,3.9555555555555557,3.7951388888888893,3.797743055555556,2.707986111111111,2.633506944444444
2298,W 74 St & Columbus Ave,40.778567,-73.97755,2.0307291666666667,2.0131944444444447,2.274479166666667,2.2074652777777777,2.2395833333333335,2.3151041666666665,2.2762152777777778,2.480902777777778,2.1107638888888887,2.343402777777778,2.1456597222222222,2.4836805555555554,2.2460069444444444,2.4536458333333333
2299,Pleasant Ave & E 116 St,40.794988,-73.933335,2.0296875,2.149305555555556,1.9126736111111111,1.839409722222222,1.8614583333333332,1.830729166666667,1.825520833333333,1.813888888888889,1.7965277777777777,1.7984375000000001,1.9751736111111111,1.9583333333333337,2.201388888888889,2.1522569444444444
2300,Albany Ave & Fulton St,40.68001,-73.938475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,Stanton St & Chrystie St,40.722293,-73.991475,5.303819444444445,5.0661458333333345,5.563715277777779,5.5375000000000005,5.755902777777777,5.599652777777778,5.700347222222223,5.598263888888888,5.369097222222223,5.2671874999999995,5.526909722222222,5.224131944444444,6.077777777777778,5.624305555555556
2302,W 45 St & 8 Ave,40.759291,-73.988597,4.425520833333333,4.511805555555555,5.58263888888889,5.697048611111112,6.256597222222223,6.3694444444444445,6.7890625,6.828472222222223,6.282986111111112,6.359201388888889,6.331770833333334,6.485590277777778,5.630034722222223,5.529166666666666
2303,St James Pl & Pearl St,40.711174,-74.000165,1.3583333333333334,1.2602430555555555,1.5718749999999997,1.5567708333333332,1.6906249999999998,1.7322916666666666,1.6628472222222221,1.6675347222222223,1.6703124999999999,1.6977430555555555,1.7437499999999997,1.75,1.6114583333333334,1.4697916666666666
2304,Pike St & Monroe St,40.711731,-73.99193,2.5703124999999996,2.4897569444444443,2.6984374999999994,2.6586805555555553,2.793576388888889,2.7664930555555554,2.686458333333334,2.7170138888888893,2.6538194444444447,2.6677083333333336,2.9232638888888887,3.0015625000000004,3.189583333333333,3.1225694444444447
2305,48 Ave & 5 St,40.744363,-73.955873,0.5434027777777777,0.5675347222222222,0.4916666666666667,0.42690972222222223,0.46631944444444434,0.4927083333333333,0.476736111111111,0.48819444444444443,0.4710069444444444,0.4548611111111111,0.4637152777777777,0.44809027777777777,0.7145833333333335,0.7032986111111111
2306,3 Ave & E 72 St,40.769943,-73.960607,1.16875,1.1602430555555556,1.4071180555555554,1.3493055555555555,1.3635416666666667,1.4055555555555557,1.391145833333333,1.4126736111111111,1.332465277777778,1.3373263888888889,1.4053819444444444,1.4026041666666667,1.2060763888888888,1.2475694444444445
2307,6 Ave & Canal St,40.722437,-74.005664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,Motorgate,40.763908,-73.947721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,W 34 St & 11 Ave,40.755942,-74.002116,7.436805555555555,7.131770833333334,7.974999999999999,8.058506944444444,8.418576388888889,8.074826388888889,8.150173611111112,7.816319444444443,8.122395833333334,7.678298611111111,9.038888888888888,8.477951388888888,9.904513888888891,8.9359375
2310,Columbus Ave & W 103 St,40.796935,-73.964341,0.48385416666666664,0.4769097222222223,0.5237847222222222,0.49461805555555555,0.46822916666666664,0.5560763888888889,0.5211805555555556,0.5069444444444444,0.4704861111111111,0.5012152777777777,0.5567708333333333,0.6359374999999999,0.5482638888888889,0.5862847222222223
2311,Ditmars Blvd & 79 St,40.768728,-73.890745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,10 Ave & W 28 St,40.750664,-74.001768,3.454861111111111,3.485416666666666,4.824479166666667,4.892361111111111,5.149652777777777,5.1703125000000005,4.86388888888889,4.782291666666667,4.900173611111112,4.76875,5.136631944444445,5.099131944444444,3.861631944444444,3.8053819444444446
2313,Jay St & York St,40.701403,-73.986727,4.353298611111112,3.2223958333333336,5.052777777777778,4.820659722222222,5.62951388888889,5.159895833333334,5.796701388888889,5.16579861111111,5.477951388888889,4.971180555555555,5.749131944444444,5.158159722222222,4.980034722222222,3.586284722222222
2314,Rivington St & Chrystie St,40.7211,-73.991925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2315,Broadway & W 53 St,40.76344,-73.982681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,LaGuardia Pl & W 3 St,40.72917,-73.998102,5.565972222222222,5.5569444444444445,6.276041666666665,6.303645833333333,6.908854166666667,6.8623263888888895,6.731944444444445,6.522222222222222,6.7265625,6.579340277777778,6.813020833333334,6.4125000000000005,6.836805555555556,6.5647569444444445
2317,E 67 St & Park Ave,40.7678,-73.96592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,Old Slip & South St,40.703366,-74.007867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,Old Slip & South St,40.703367,-74.007868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,Morningside Ave & W 123 St,40.81,-73.95515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,E 2 St & Avenue C,40.720874,-73.980858,3.646354166666667,3.711284722222222,4.1031249999999995,3.8781250000000003,4.235416666666667,4.363368055555555,4.186631944444445,4.4170138888888895,3.9256944444444444,4.11388888888889,4.386111111111111,4.812499999999999,3.7491319444444446,4.484548611111111
2322,E 20 St & 2 Ave,40.735877,-73.98205,5.569791666666667,5.6475694444444455,7.299479166666667,7.293055555555554,7.503819444444446,8.08888888888889,7.8734375000000005,8.288194444444445,7.406944444444444,7.904513888888889,7.103993055555556,7.8993055555555545,5.979166666666667,6.661979166666666
2323,31 Ave & Crescent St,40.765835,-73.926547,0.6272569444444445,0.5911458333333334,0.5878472222222223,0.5265625,0.607638888888889,0.5859374999999999,0.6079861111111112,0.6296875000000001,0.5592013888888889,0.5918402777777778,0.6692708333333334,0.662673611111111,0.6868055555555554,0.7803819444444445
2324,E 43 St & 2 Ave,40.750223,-73.971214,1.432986111111111,1.5246527777777779,2.709722222222222,2.8463541666666665,2.860763888888888,2.999479166666667,3.0493055555555557,3.059027777777778,2.821354166666667,2.9723958333333336,2.882986111111111,2.9760416666666667,1.598784722222222,1.7605902777777775
2325,Park Ave & E 124 St,40.804555,-73.939686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,Duane St & Greenwich St,40.717488,-74.010455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,E 89 St & 3 Ave,40.780628,-73.952167,2.0277777777777777,2.004513888888889,1.9590277777777778,1.8723958333333333,2.1729166666666666,2.149826388888889,2.0366319444444447,1.9635416666666667,2.0196180555555556,2.102430555555556,2.030902777777778,2.004513888888889,2.0932291666666667,2.2305555555555556
2328,Park Pl & Church St,40.713342,-74.009355,1.7128472222222226,1.537326388888889,2.995833333333333,3.0835069444444443,3.1189236111111107,3.212152777777778,3.276736111111111,3.229861111111111,2.773263888888889,2.8611111111111107,2.747743055555555,2.815798611111111,1.857638888888889,1.763888888888889
2329,20 Ave & 38 St,40.777112,-73.902382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,Duane St & Greenwich St,40.717487,-74.010455,1.9552083333333332,1.7203125000000001,2.5003472222222225,2.6934027777777776,2.683159722222222,2.7819444444444446,2.8602430555555554,2.786979166666667,2.607638888888889,2.6534722222222222,2.6131944444444444,2.588020833333333,2.2081597222222222,2.096006944444444
2331,Park Ave & St Edwards St,40.696089,-73.978034,0.5157986111111111,0.4784722222222222,0.7144097222222222,0.6286458333333333,0.6890624999999999,0.6383680555555556,0.6956597222222222,0.6241319444444445,0.6729166666666666,0.6272569444444445,0.7182291666666667,0.6479166666666667,0.5802083333333333,0.5822916666666668
2332,North Moore St & Greenwich St,40.720195,-74.010301,4.481076388888888,4.508854166666667,9.996701388888889,9.047395833333335,10.606423611111113,9.730034722222223,11.318055555555558,9.666493055555556,10.084201388888891,8.993923611111112,10.572743055555557,9.394097222222223,5.230729166666666,4.697743055555556
2333,E 45 St & 3 Ave,40.752554,-73.972826,2.0147569444444446,1.9996527777777777,4.623611111111111,4.805729166666667,5.155555555555556,5.180555555555556,5.357812499999999,5.327256944444445,5.037499999999999,5.0342013888888895,5.070486111111111,5.026041666666667,2.4154513888888887,2.283506944444444
2334,Broadway & Moylan Pl,40.814326,-73.959026,2.0736111111111115,2.1128472222222223,1.6723958333333335,1.620486111111111,1.7265624999999998,1.6611111111111112,1.6552083333333334,1.6637152777777782,1.5595486111111112,1.5289930555555555,1.7421875,1.6506944444444447,2.4508680555555555,2.4744791666666672
2335,E 58 St & 1 Ave (NE Corner),40.758924,-73.962262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,Nassau Ave & Newell St,40.724812,-73.947526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,E 102 St & 1 Ave,40.786995,-73.941648,2.087152777777778,1.974826388888889,2.351909722222222,2.2026041666666667,2.4473958333333328,2.4364583333333334,2.3387152777777773,2.336979166666667,2.3256944444444443,2.313715277777778,2.351909722222222,2.352604166666666,2.1824652777777778,2.2916666666666665
2338,Ditmars Blvd & 73 St,40.76817,-73.896293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,Willoughby St & Fleet St,40.691966,-73.981302,2.340277777777778,2.327951388888889,2.985590277777778,3.390625,3.302604166666667,3.5484375,3.282291666666666,3.5131944444444443,3.204340277777778,3.463715277777777,3.258680555555556,3.347916666666667,2.6079861111111113,2.5522569444444447
2340,Frost St & Meeker Ave,40.717662,-73.9488,0.7666666666666667,0.8499999999999998,0.6404513888888889,0.6432291666666666,0.6737847222222221,0.6640625000000001,0.6739583333333333,0.6921874999999998,0.5918402777777777,0.6368055555555556,0.7006944444444446,0.6875,0.9644097222222222,0.9777777777777779
2341,E 75 St & 3 Ave,40.771129,-73.957723,1.8295138888888889,1.836111111111111,2.0640625,2.009375,2.171006944444444,2.1510416666666665,2.0519097222222222,1.9897569444444445,2.0578125000000003,2.0760416666666663,2.047743055555556,2.084201388888889,2.0128472222222222,2.046875
2342,12 Ave & W 40 St,40.760875,-74.002777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,Bank St & Washington St,40.736196,-74.008592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,Little West St & 1 Pl,40.705692,-74.016776,6.5048611111111105,6.395312500000002,5.917013888888889,5.872222222222223,5.751041666666666,5.771354166666666,5.63142361111111,5.497395833333333,5.374479166666667,5.363020833333334,6.264930555555555,6.251388888888889,8.11579861111111,8.108159722222222
2345,12 Ave & W 40 St,40.760875,-74.002776,9.934027777777779,10.008333333333331,12.206423611111113,10.946006944444443,12.274305555555555,11.443923611111112,12.070833333333335,11.738368055555554,11.35954861111111,10.732986111111112,12.255902777777777,11.605381944444446,12.226909722222222,12.426215277777777
2346,Broadway & W 56 St,40.765265,-73.981923,4.909027777777778,5.280555555555556,7.760590277777777,8.330208333333333,8.53298611111111,8.909375,8.958333333333334,9.424826388888889,8.637500000000001,9.098437500000001,8.520659722222224,9.06267361111111,5.933333333333333,6.4453125
2347,34th Ave & Vernon Blvd,40.765353,-73.939863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,Tompkins Ave & Hopkins St,40.699576,-73.947084,0.5149305555555556,0.4991319444444445,0.740625,0.7515625,0.7699652777777778,0.7531250000000002,0.7472222222222222,0.7234375000000001,0.7416666666666668,0.8052083333333333,0.7850694444444445,0.7854166666666668,0.6138888888888888,0.6140625
2349,44 Dr & 21 St,40.748,-73.946093,1.112673611111111,1.1144097222222225,1.3236111111111113,1.4065972222222223,1.463541666666667,1.471354166666667,1.492013888888889,1.5010416666666666,1.3812499999999999,1.3461805555555557,1.407986111111111,1.3486111111111112,1.2515625000000001,1.1782986111111111
2350,Vernon Blvd & 47 Rd,40.744907,-73.953457,1.1755208333333333,1.1979166666666667,1.062326388888889,1.0560763888888887,1.0210069444444445,1.0977430555555556,1.0869791666666666,1.0546875,1.0901041666666667,1.034375,1.1765625,1.1008680555555557,1.4763888888888888,1.4423611111111112
2351,E 11 St & 2 Ave,40.730473,-73.986724,6.494965277777777,6.396006944444443,5.8694444444444445,5.800347222222221,6.384201388888889,6.3484375,6.308333333333333,6.223437500000002,6.355208333333333,6.285069444444445,6.873263888888889,6.76701388888889,7.514756944444444,7.364236111111111
2352,E 85 St & York Ave,40.775369,-73.948034,1.3421874999999996,1.3420138888888886,1.6604166666666667,1.4107638888888887,1.7749999999999997,1.699826388888889,1.6850694444444443,1.824652777777778,1.6097222222222223,1.5710069444444443,1.6703124999999999,1.7868055555555553,1.4621527777777776,1.701215277777778
2353,2 Ave & E 72 St,40.768762,-73.958408,2.6444444444444444,2.7083333333333335,3.409027777777778,3.4829861111111104,3.5902777777777772,3.552430555555555,3.6668402777777778,3.629166666666666,3.495138888888889,3.4921875,3.491666666666667,3.4335069444444444,3.082638888888889,3.0597222222222222
2354,W 63 St & Broadway,40.771638,-73.982614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,Bond St & Fulton St,40.689622,-73.983043,3.5560763888888896,3.303993055555555,3.5090277777777774,3.018576388888889,3.5887152777777778,3.1006944444444446,3.615798611111112,3.013888888888888,3.3111111111111104,2.907986111111111,3.4572916666666664,3.129340277777778,3.9605902777777775,3.5131944444444443
2356,Johnson St & Gold St,40.694748,-73.983624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,Rivington St & Ridge St,40.718502,-73.983299,3.1682291666666664,3.392708333333333,3.495659722222222,3.2993055555555557,3.5668402777777786,3.7637152777777776,3.5859375,3.9282986111111113,3.5234375000000004,3.708854166666667,3.6375000000000006,4.016493055555556,3.5269097222222228,3.9078125000000004
2358,Lenox Ave & W 115 St,40.801193,-73.950073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,5 Ave & E 78 St,40.776321,-73.964274,5.008333333333334,5.071875,3.867881944444445,4.0375,3.8020833333333335,3.969791666666667,3.9315972222222224,4.148784722222222,3.6838541666666664,3.842013888888889,4.582291666666666,4.719097222222222,6.244618055555556,6.2210069444444445
2360,Riverside Dr & W 72 St,40.780578,-73.985624,3.504513888888889,3.6211805555555556,2.844097222222222,2.660416666666667,3.0583333333333336,3.073611111111111,3.0336805555555557,3.2050347222222224,2.8211805555555554,2.882465277777778,3.109375,3.0678819444444443,4.164583333333333,4.335763888888889
2361,6 Ave & Canal St,40.722438,-74.005664,3.1479166666666667,2.9907986111111104,7.826041666666668,6.719444444444446,7.971180555555557,7.1649305555555545,8.263194444444446,7.06111111111111,7.569444444444444,6.593402777777778,7.444791666666666,6.750347222222221,3.7619791666666664,3.4706597222222215
2362,23 Ave & 27 St,40.776165,-73.915318,0.3609375000000001,0.3449652777777778,0.3923611111111111,0.3619791666666667,0.33246527777777785,0.3253472222222223,0.34965277777777776,0.3720486111111112,0.34930555555555554,0.3182291666666667,0.3199652777777778,0.3223958333333333,0.4088541666666667,0.4376736111111112
2363,21 St & 43 Ave,40.750525,-73.945948,0.24687500000000004,0.24965277777777775,0.5112847222222222,0.5454861111111111,0.5776041666666667,0.5675347222222223,0.5618055555555556,0.532986111111111,0.537326388888889,0.5085069444444444,0.48906249999999996,0.5067708333333333,0.3723958333333333,0.38090277777777787
2364,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.953242,0.5256944444444444,0.5286458333333333,0.5994791666666667,0.5161458333333334,0.572048611111111,0.5774305555555556,0.5663194444444445,0.5645833333333333,0.5647569444444445,0.5642361111111112,0.5616319444444444,0.5586805555555555,0.6067708333333334,0.632986111111111
2365,Berkeley Pl & 7 Ave,40.675146,-73.975232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,Union Ave & Wallabout St,40.700295,-73.950323,0.6184027777777777,0.640798611111111,0.745138888888889,0.7248263888888888,0.771875,0.7604166666666666,0.7461805555555555,0.6795138888888888,0.7477430555555554,0.7246527777777777,0.6758680555555555,0.7197916666666666,0.649826388888889,0.7197916666666666
2367,W 47 St & 10 Ave,40.762699,-73.993012,3.874305555555555,3.7793402777777776,4.8980902777777775,4.652604166666667,5.131076388888888,5.230034722222221,5.13732638888889,5.196006944444444,4.7796875,4.839409722222222,5.1916666666666655,5.384722222222222,4.382986111111111,4.698958333333333
2368,Leonard St & Boerum St,40.705833,-73.946445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,Catherine St & Monroe St,40.711174,-73.996826,2.3545138888888886,2.204513888888889,3.0651041666666665,2.9986111111111104,3.0031250000000003,2.9869791666666665,3.1423611111111107,3.115972222222222,2.8777777777777778,2.8574652777777785,3.1743055555555557,3.2230902777777772,2.7866319444444443,2.660590277777778
2370,Vernon Blvd & 31 Ave,40.769248,-73.93545,0.8390624999999999,0.8727430555555556,0.6732638888888888,0.6149305555555555,0.6527777777777779,0.6152777777777778,0.6418402777777777,0.6159722222222221,0.5881944444444445,0.5565972222222222,0.6883680555555557,0.6789930555555556,0.9428819444444443,0.9696180555555555
2371,Lenox Ave & W 111 St,40.798785,-73.9523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,McKibbin St & Manhattan Ave,40.705109,-73.944072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2373,Lenox Ave & W 111 St,40.798786,-73.9523,3.960069444444444,4.097916666666666,3.378993055555556,3.2505208333333333,3.498611111111112,3.3166666666666664,3.4718749999999994,3.3079861111111106,3.3470486111111115,3.2671875,3.5800347222222215,3.417881944444444,4.344097222222222,4.3296874999999995
2374,W 16 St & The High Line,40.743349,-74.006818,4.9430555555555555,4.905208333333333,6.329861111111111,6.290451388888887,6.902951388888888,6.758333333333334,7.293923611111111,7.029687499999999,6.574652777777779,6.309375,6.885590277777777,6.651562500000001,6.028819444444447,5.7118055555555545
2375,Rivington St & Chrystie St,40.721101,-73.991925,3.8053819444444446,3.5753472222222222,3.6562499999999996,3.6437499999999994,4.076215277777778,4.0881944444444445,3.899131944444445,3.9744791666666663,4.04357638888889,3.984895833333334,4.519097222222222,4.179513888888889,5.063715277777778,4.594965277777777
2376,E 1 St & 1 Ave,40.723355,-73.988649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,Broadway & W 53 St,40.763441,-73.982681,2.224305555555555,2.3868055555555556,5.1670138888888895,5.354513888888889,5.699131944444445,5.690104166666668,6.303993055555556,6.267534722222223,5.9227430555555545,5.938541666666667,5.66076388888889,5.6241319444444455,2.6899305555555557,2.839236111111111
2378,W 107 St & Columbus Ave,40.799756,-73.962112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2379,Central Park West & W 76 St,40.778967,-73.973747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,Lexington Ave & E 24 St,40.740259,-73.984092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,21 St & 38 Ave,40.757631,-73.939122,0.12430555555555556,0.1282986111111111,0.19739583333333333,0.21718750000000006,0.22934027777777777,0.22343749999999998,0.22447916666666665,0.21458333333333335,0.22934027777777777,0.225,0.20243055555555556,0.19149305555555554,0.18246527777777777,0.19618055555555558
2382,Morningside Ave & W 123 St,40.81,-73.955151,0.6508680555555556,0.7725694444444445,1.012152777777778,0.9333333333333332,1.0192708333333333,0.951736111111111,1.0373263888888888,0.9425347222222222,0.9831597222222223,0.8991319444444442,0.8975694444444443,0.8703124999999998,0.767361111111111,0.8194444444444443
2383,Carroll St & Columbia St,40.683045,-74.003485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,Bergen St & Smith St,40.686744,-73.990631,3.966666666666667,3.8366319444444446,3.981770833333334,3.9170138888888886,4.234548611111111,4.146354166666667,4.3180555555555555,4.171354166666667,4.0671875,3.930555555555556,4.338194444444445,4.180729166666667,4.8390625,4.558506944444445
2385,Lexington Ave & E 24 St,40.740258,-73.984092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
